PR/KN/170831/001930,PR/KN/170831/001930,,LAKE MIST,SVS PROPERTIES INDIA PVT LTD;
PR/KN/170831/001928,PR/KN/170831/001928,PRM/KA/RERA/1249/447/PR/171201/001928,CYPRUS OAK,DESAI -PATIL DEVELOPERS AND BUILDERS;
PR/KN/170831/001829,PR/KN/170831/001829,,ECO SPRINGS,K. SWARUP KUMAR REDDY;
PR/KN/170831/001934,PR/KN/170831/001934,PRM/KA/RERA/1251/310/PR/171214/001934,S V Springwoods,SRI VINAYAKA INFRA;
PR/KN/170831/001933,PR/KN/170831/001933,PRM/KA/RERA/1251/308/PR/171021/001933,ARATT ATLANIS BREEZE,ARATTUKULAM DEVELOPERS LLP;
PR/KN/170831/001932,PR/KN/170831/001932,PRM/KA/RERA/1251/308/PR/171201/001932,MY NEST,E P Mohan Babu;
PR/KN/170831/001931,PR/KN/170831/001931,PRM/KA/RERA/1257/334/PR/171214/001931,SHREKA RESIDENCY,KAMALAKSHA BANGERA;
PR/KN/170831/001929,PR/KN/170831/001929,PRM/KA/RERA/1251/446/PR/171214/001929,PURPLE WOODS,PURPLE ESTATES  HOLDINGS PVT LTD.;
PR/KN/170831/001781,PR/KN/170831/001781,PRM/KA/RERA/1251/446/PR/180131/001781,sk silvermist,sk properties;
PR/KN/170831/001911,PR/KN/170831/001911,PRM/KA/RERA/1251/310/PR/171102/001911,R EMERALD,R R S BUILDERS AND DEVELOPERS;
PR/KN/170831/001903,PR/KN/170831/001903,PRM/KA/RERA/1250/302/PR/171201/001903,ARZ Enclave,Nagina @ Nagina Naz Khanum;
PR/KN/170831/001927,PR/KN/170831/001927,PRM/KA/RERA/1251/310/PR/171214/001927,S V Luxuria,SRI VINAYAKA INFRA ;
PR/KN/170831/001809,PR/KN/170831/001809,PRM/KA/RERA/1251/310/PR/180313/001809,Uber Paxina,UBERCORP INFRASTRUCTURE LLP;
PR/KN/170831/001922,PR/KN/170831/001922,PRM/KA/RERA/1248/440/PR/180328/001922,CHS Block I  II Ballari R,T.Mallanna;
PR/KN/170831/001923,PR/KN/170831/001923,PRM/KA/RERA/1251/310/PR/180406/001477,RADHA ENCLAVE,SPANDHANA SHELTERS;
PR/KN/170831/001791,PR/KN/170831/001791,PRM/KA/RERA/1251/446/PR/180328/001791,SREEPADAM GRAND,SEVEN HILLS CONSTRUCTIONS;
PR/KN/170831/001920,PR/KN/170831/001920,PRM/KA/RERA/1249/447/PR/180208/001920,Benakanahalli,EE KHB Belgaum;
PR/KN/170831/001924,PR/KN/170831/001924,PRM/KA/RERA/1251/310/PR/171102/001924,R F TWILIGHT,RF DEVELOPERS;
PR/KN/170831/001926,PR/KN/170831/001926,PRM/KA/RERA/1271/291/PR/171021/001926,CHANNABASAVA LAYOUT,Shivanagouda S Naganagoudar;
PR/KN/170831/001881,PR/KN/170831/001881,PRM/KA/RERA/1251/446/PR/171201/001881,SAI SOWBAGYA,SOWBAGYA DEVELOPERRS PRIVATE LIMITED;
PR/KN/170831/001925,PR/KN/170831/001925,PRM/KA/RERA/1251/308/PR/171102/001925,ARATT AMORA PARK VIEW,ARATTUKULAM DEVELOPERS LLP;
PR/KN/170831/001909,PR/KN/170831/001909,PRM/KA/RERA/1251/309/PR/171214/001909,GURUPRIYA JANANI,PRAMODAYA  ENTERPRISES;
PR/KN/170831/001788,PR/KN/170831/001788,PRM/KA/RERA/1268/378/PR/180329/001788,BHAIRAVA,SHIVAKUMAR D;
PR/KN/170831/001915,PR/KN/170831/001915,PRM/KA/RERA/1256/328/PR/180319/001915,COMPOSITE HOUSING SCHEME AT KUDAPURA-NAYAKANAHATTY,ASSISTANT EXECUTIVE ENGINEER;
PR/KN/170831/001921,PR/KN/170831/001921,PRM/KA/RERA/1249/366/PR/180208/001921,CHS Yeragatti,EE KHB HUBLI;
PR/KN/170831/001824,PR/KN/170831/001824,PRM/KA/RERA/1248/440/PR/180313/001824,Andral,Karnataka housing board;
PR/KN/170831/001795,PR/KN/170831/001795,PRM/KA/RERA/1265/347/PR/180120/001795,S.K. Daffodils,Syed Humayun Khalid;
PR/KN/170831/001917,PR/KN/170831/001917,PRM/KA/RERA/1257/334/PR/171102/001917,DIVINE HOMES &#039;SAVERA&#039;,JENNIFER MENEZES;
PR/KN/170831/001919,PR/KN/170831/001919,PRM/KA/RERA/1251/446/PR/171201/001919,PALM VISTAS,PEARL COMMUNITY ONE DEVELOPERS PVT LTD;
PR/KN/170831/001854,PR/KN/170831/001854,PRM/KA/RERA/1251/310/PR/171102/001854,MYTHRI ARTEOR,MYTHRIELITE HOMES PVT LTD;
PR/KN/170831/001918,PR/KN/170831/001918,PRM/KA/RERA/1251/446/PR/171102/001918,Silver Domicile,Shoban constructions and Developers;
PR/KN/170831/001914,PR/KN/170831/001914,PRM/KA/RERA/1251/310/PR/180131/001914,PARVI SHELTERSS,PARVI SHELTERSS;
PR/KN/170831/001905,PR/KN/170831/001905,,blossom heights,Eeshan constructions;
PR/KN/170831/001902,PR/KN/170831/001902,PRM/KA/RERA/1251/310/PR/171214/001902,SYMBIOSIS ADITHYA,symbiosis homes;
PR/KN/170831/001804,PR/KN/170831/001804,,MAANGALYA PROSPER,MAANGALYA  CONSTRUCTIONS ;
PR/KN/170831/001912,PR/KN/170831/001912,PRM/KA/RERA/1251/309/PR/171102/001912,Umiya Velociti,Umiya Builders and Developers;
PR/KN/170831/001908,PR/KN/170831/001908,PRM/KA/RERA/1251/309/PR/171102/001908,VSPL Pinnacle,Vikram Structures Pvt Ltd;
PR/KN/170831/001740,PR/KN/170831/001740,PRM/KA/RERA/1251/310/PR/171214/001740,Arun Constructions,ARUN CONSTRUCTIONS;
PR/KN/170831/001913,PR/KN/170831/001913,,S2 CARNATION,S2 CONSTRUCTION;
PR/KN/170831/001901,PR/KN/170831/001901,PRM/KA/RERA/1272/399/PR/180313/001901,KHB LAYOUT AT PAVAGADA,KARNATAKA HOUSING BOARD;
PR/KN/170831/001910,PR/KN/170831/001910,PRM/KA/RERA/1249/365/PR/180208/001910,CHS II Phase Gokak,Executive Engineer;
PR/KN/170831/001844,PR/KN/170831/001844,PRM/KA/RERA/1257/333/PR/180120/001844,BLOOM RESIDENCY,KRIDAY BUILDERS  PROMOTERS;
PR/KN/170831/001555,PR/KN/170831/001555,PRM/KA/RERA/1251/446/PR/180328/001555,MYSTIC NEST,MYSTIC BUILDERS AND DEVELOPERS;
PR/KN/170831/001899,PR/KN/170831/001899,,After the Rain - Phase 2a,Total Environment Building Systems Private Limited;
PR/KN/170831/001897,PR/KN/170831/001897,PRM/KA/RERA/1251/446/PR/171214/001897,SHAHROOQ SHAH ALI KHAN PROJECT,SHAHROOQ SHAH ALI KHAN;
PR/KN/170831/001869,PR/KN/170831/001869,PRM/KA/RERA/1251/446/PR/180319/001869,#70,Prizm Developers;
PR/KN/170831/001907,PR/KN/170831/001907,PRM/KA/RERA/1273/318/PR/171201/001907,JOHN &#039;S HAVEN,JOHN CONSTRUCTIONS ENGINEERS  DEVELOPERS;
PR/KN/170831/001892,PR/KN/170831/001892,PRM/KA/RERA/1251/446/PR/180313/001892,PRP PHOENIX,Platinum Royale Properties;
PR/KN/170831/001832,PR/KN/170831/001832,PRM/KA/RERA/1256/328/PR/180217/001832,COMPOSITE HOUSING SCHEME AT CHALLAKERE,ASSISTANT EXECUTIVE ENGINEER ;
PR/KN/170831/001895,PR/KN/170831/001895,PRM/KA/RERA/1251/310/PR/171102/001895,SKANDA LAKE FRONT,S B URBANSCAPES;
PR/KN/170831/001885,PR/KN/170831/001885,PRM/KA/RERA/1251/310/PR/180328/001885,VIMALA ELITE,SPANDHANA BUILD-TECH ;
PR/KN/170831/001898,PR/KN/170831/001898,PRM/KA/RERA/1251/308/PR/180227/001898,CITILIGHTS SEASONS PHASE – II,CITILIGHTS ESTATES PVT LTD;
PR/KN/170831/001786,PR/KN/170831/001786,PRM/KA/RERA/1251/308/PR/180208/001786,Surya Elegance Apartments,Karnataka Housing Board;
PR/KN/170831/001738,PR/KN/170831/001738,PRM/KA/RERA/1251/446/PR/171031/001738,MSR GANGOTHRI RESIDENCY,MSR BUILDERS  DEVELOPERS;
PR/KN/170831/001890,PR/KN/170831/001890,PRM/KA/RERA/1251/309/PR/180122/001890,PARVI SHELTERSS,PARVI SHELTERS;
PR/KN/170831/001867,PR/KN/170831/001867,PRM/KA/RERA/1251/308/PR/180131/001867,TULASI PREMIER,M/S TULASI INFRA PROJECTS;
PR/KN/170831/001886,PR/KN/170831/001886,PRM/KA/RERA/1268/378/PR/180130/001886,VAJAMANGALA,SRINIVAS T;
PR/KN/170831/001893,PR/KN/170831/001893,PRM/KA/RERA/1259/410/PR/180217/001893,Sites  Services schemes at Gamanagatti,EXECUTIVE ENGINEER;
PR/KN/170831/001670,PR/KN/170831/001670,PRM/KA/RERA/1268/378/PR/180329/001670,BHAIRAVA,KUMAR B;
PR/KN/170831/001692,PR/KN/170831/001692,PRM/KA/RERA/1273/318/PR/171215/001692,CITY GREEN VIEW,CITY DEVELOPERS;
PR/KN/170831/001888,PR/KN/170831/001888,PRM/KA/RERA/1251/310/PR/171102/001888,SHRAVANEE VISTA GARDENIA,SHRAVANEE SHELTERS;
PR/KN/170831/001877,PR/KN/170831/001877,PRM/KA/RERA/1257/334/PR/171115/001877,OCEANUS,MK BUILDERS AND DEVELOPERS;
PR/KN/170831/001803,PR/KN/170831/001803,PRM/KA/RERA/1251/310/PR/180328/001803,Sri Sri Amrutha Varshini,Sri Sri Constructions;
PR/KN/170831/001845,PR/KN/170831/001845,PRM/KA/RERA/1250/301/PR/180120/001845,CANTERBURRY MEADOWS,ARUNAPANCHAMI ESTATES PRIVATE LIMITED;
PR/KN/170831/001868,PR/KN/170831/001868,PRM/KA/RERA/1250/301/PR/171118/001868,OSADIA GARDEN CITY,COUNTRY CLUB HOSPITALITY  HOLIDAYS LTD;
PR/KN/170831/001887,PR/KN/170831/001887,PRM/KA/RERA/1257/334/PR/171214/001887,LOTUS SAPPHIRE,LOTUS SAPPHIRE;
PR/KN/170831/001853,PR/KN/170831/001853,,Bilagi,karnataka housing Board ;
PR/KN/170831/001733,PR/KN/170831/001733,PRM/KA/RERA/1259/410/PR/171031/001733,Sri Mahalaxmi Layout,PNK DEVELOPERS;
PR/KN/170831/001872,PR/KN/170831/001872,PRM/KA/RERA/1251/309/PR/180120/001872,Vigneshwara Layout,PRAMODAYA ENTERPRISES;
PR/KN/170831/001822,PR/KN/170831/001822,PRM/KA/RERA/1249/447/PR/190626/002624,Honeywell residency,Subhas M Gulashetti;
PR/KN/170831/001654,PR/KN/170831/001654,PRM/KA/RERA/1248/440/PR/180516/001687,CHS Block I  II Ballari,Karnataka Housing Board;
PR/KN/170831/001826,PR/KN/170831/001826,PRM/KA/RERA/1272/394/PR/171229/001826,KHB LAYOUT AT GULUR,KARNATAKA HOUSING BOARD;
PR/KN/170831/001860,PR/KN/170831/001860,PRM/KA/RERA/1251/446/PR/180328/001860,Sai Teja Serein,SAI TEJA SEREIN;
PR/KN/170831/001878,PR/KN/170831/001878,PRM/KA/RERA/1251/309/PR/180120/001878,DSMAX SKYCITY,DS MAX PROPERTIES PVT LTD;
PR/KN/170831/001780,PR/KN/170831/001780,PRM/KA/RERA/1271/290/PR/180208/001780,Proposed Site and service scheme,Assistant executive engineer;
PR/KN/170831/001891,PR/KN/170831/001891,,NANDI ENCLAVE,KRUSHI DEVELOPERS;
PR/KN/170831/001833,PR/KN/170831/001833,PRM/KA/RERA/1251/309/PR/171201/001833,VIGNEHSWARA LAYOUT PHASE 2,PRAMODAYA ENTERPRISES;
PR/KN/170831/001883,PR/KN/170831/001883,PRM/KA/RERA/1251/310/PR/180516/001689,Kengeri Diamond,Karnataka Housing Board;
PR/KN/170831/001811,PR/KN/170831/001811,PRM/KA/RERA/1251/310/PR/171102/001811,sv meadows,SV INFRASTRUCTURE;
PR/KN/170831/001772,PR/KN/170831/001772,,Green Valley,Sanskriti Developers;
PR/KN/170831/001766,PR/KN/170831/001766,PRM/KA/RERA/1254/460/PR/171214/001766,Homeland,Pragna Developers;
PR/KN/170831/001879,PR/KN/170831/001879,PRM/KA/RERA/1251/308/PR/171102/001879,ARATT ROLLING WHITES - ROW VILLAS,ARATT ROLLING WHITES;
PR/KN/170831/001643,PR/KN/170831/001643,PRM/KA/RERA/1251/308/PR/180420/001498,GOLDEN HOMES – PHASE 3,GOLDEN GATE PROPERTIES LTD;
PR/KN/170831/001621,PR/KN/170831/001621,PRM/KA/RERA/1250/303/PR/171031/001621,AMULYA  VALAIS,Amulya  Constructions;
PR/KN/170831/001851,PR/KN/170831/001851,PRM/KA/RERA/1251/309/PR/171214/001851,NATURE&#039;S NEST,SAI ASHRIVAD CONSTRUCTIONS;
PR/KN/170831/001840,PR/KN/170831/001840,PRM/KA/RERA/1251/310/PR/180328/001840,E GOLDEN ABODE,Sree krishna rachana developers;
PR/KN/170831/001823,PR/KN/170831/001823,PRM/KA/RERA/1251/308/PR/171103/001823,SAI RAM RESIDENCY,SR DEVELOPERS;
PR/KN/170831/001884,PR/KN/170831/001884,PRM/KA/RERA/1254/460/PR/171214/001884,Hill view Greens,V R Holdings Private Limited;
PR/KN/170831/001819,PR/KN/170831/001819,PRM/KA/RERA/1251/310/PR/180120/001819,DS MAX SATELLITE,DS-MAX PROPERTIES PRIVATE LIMITED;
PR/KN/170831/001882,PR/KN/170831/001882,,KRUSHI NANDI ENCLAVE,KRUSHI DEVELOPERS;
PR/KN/170831/001874,PR/KN/170831/001874,PRM/KA/RERA/1259/410/PR/180217/001874,Sites  Services scheme at sattur,KARNATAKA HOUSING BOARD;
PR/KN/170831/001579,PR/KN/170831/001579,PRM/KA/RERA/1251/310/PR/171223/001579,LANAI  By PCOC,PCOC Eastland Structures LLP;
PR/KN/170831/001815,PR/KN/170831/001815,PRM/KA/RERA/1251/309/PR/180425/001548,Arun Auroville Phase I,Arun Shelters Pvt Ltd;
PR/KN/170831/001863,PR/KN/170831/001863,PRM/KA/RERA/1268/378/PR/171223/001863,KHB  MRPL JOINT VENTURE @ KESARE - MYSURU,M/s. MYSORE REALTY PRIVATE LIMITED;
PR/KN/170831/001767,PR/KN/170831/001767,PRM/KA/RERA/1251/446/PR/171214/001767,PUNNAMI BLISS,Punnami properties;
PR/KN/170831/001834,PR/KN/170831/001834,PRM/KA/RERA/1254/460/PR/171205/001834,sri vinayaka enclave,A C Umesh represented by GPA holder Nagesha v and Shivananjaiah m v and v shashidharan;
PR/KN/170831/001784,PR/KN/170831/001784,PRM/KA/RERA/1251/308/PR/180328/001784,INFRANY TRINITY,INFRANY VENTURES;
PR/KN/170831/001836,PR/KN/170831/001836,PRM/KA/RERA/1251/446/PR/180217/001836,mounika park vesta,SHRI SAI BALAJI CONSTRUCTIONS;
PR/KN/170831/001729,PR/KN/170831/001729,PRM/KA/RERA/1266/390/PR/180313/001729,Composite Housing Scheme at Koppal Behind DC office Koppal,Karnataka Housing Board;
PR/KN/170831/001861,PR/KN/170831/001861,PRM/KA/RERA/1251/446/PR/171214/001861,punnami bilss annex,Punnami properties;
PR/KN/170831/001690,PR/KN/170831/001690,PRM/KA/RERA/1257/334/PR/171031/001690,Aquamarine,Eugene Rent;
PR/KN/170831/001864,PR/KN/170831/001864,PRM/KA/RERA/1251/310/PR/171214/001864,Advaitha  Aksha,Advaitha ventures Pvt  Ltd;
PR/KN/170831/001831,PR/KN/170831/001831,PRM/KA/RERA/1257/334/PR/171118/001831,Akshata palace,Apoorva Builders;
PR/KN/170831/001871,PR/KN/170831/001871,,GREEN MEADOWS GARDEN PHASE II,KRUSHI DEVELOPERS;
PR/KN/170831/001865,PR/KN/170831/001865,PRM/KA/RERA/1257/333/PR/171118/001865,Kadri Enclave,Shree Vigneshwara Developers;
PR/KN/170831/001858,PR/KN/170831/001858,PRM/KA/RERA/1268/378/PR/171118/001858,Srishti Anmol,RAKER INFRASTRUCTURE LLP;
PR/KN/170831/001856,PR/KN/170831/001856,PRM/KA/RERA/1251/310/PR/180516/001686,KHB Platinum,A B IBRAHIM;
PR/KN/170831/001842,PR/KN/170831/001842,PRM/KA/RERA/1269/386/PR/180313/001842,225  Housing Scheme at Manvi,Karnataka Housing Board;
PR/KN/170831/001753,PR/KN/170831/001753,PRM/KA/RERA/1257/334/PR/171214/001753,SUNSHINE PALAZZO,SUNSHINE ROYAL DEVELOPERS PRIVATE LIMITED;
PR/KN/170831/001806,PR/KN/170831/001806,PRM/KA/RERA/1257/334/PR/171215/001806,SPRING DALE,SAMPATH KUMAR SHETTY T;
PR/KN/170831/001798,PR/KN/170831/001798,PRM/KA/RERA/1251/308/PR/171102/001798,HABITAT,Powerhills Constructions private  limited;
PR/KN/170831/001862,PR/KN/170831/001862,PRM/KA/RERA/1273/318/PR/180328/001862,R J S COMPLEX,RADHESH J SHETTY;
PR/KN/170831/001775,PR/KN/170831/001775,PRM/KA/RERA/1251/310/PR/180222/001775,V 6 BUILDERS,V 6 BUILDERS;
PR/KN/170831/001837,PR/KN/170831/001837,,Green Meadows Garden,KRUSHI DEVELOPERS;
PR/KN/170831/001794,PR/KN/170831/001794,PRM/KA/RERA/1257/334/PR/181010/002026,NFORCE PAULINE,NFORCE INFRASTRUCTURE INDIA PVT LTD;
PR/KN/170831/001855,PR/KN/170831/001855,PRM/KA/RERA/1250/301/PR/171201/001855,Valley of Winds Phase - 2,Wellnest India Projects Private Limited;
PR/KN/170831/001797,PR/KN/170831/001797,PRM/KA/RERA/1251/446/PR/180319/001797,BM PRISTINE,B M DEVELOPERS;
PR/KN/170831/001859,PR/KN/170831/001859,PRM/KA/RERA/1251/446/PR/171214/001859,NARYA 5 ELEMENTS,Narya Constructions and Developers;
PR/KN/170831/001857,PR/KN/170831/001857,PRM/KA/RERA/1251/308/PR/171103/001857,SHRIRAM SUMMITT,P.Mohanmurthy;
PR/KN/170831/001796,PR/KN/170831/001796,PRM/KA/RERA/1251/308/PR/171229/001796,Peninsula Pinewoods Phase - 2,Peninsula Infra Developments Pvt. Ltd;
PR/KN/170831/001339,PR/KN/170831/001339,PRM/KA/RERA/1259/410/PR/171223/001339,Pride,Neelgund Developers  Builders Pvt. Ltd.;
PR/KN/170831/001810,PR/KN/170831/001810,PRM/KA/RERA/1251/446/PR/180425/001547,AMIGO COCKBURN,AMIGO SHELTERS PRIVATE LIMITED;
PR/KN/170831/001773,PR/KN/170831/001773,PRM/KA/RERA/1251/310/PR/171031/001773,VALUE PLUS,MV  VAJRA DEVELOPERS;
PR/KN/170831/001850,PR/KN/170831/001850,PRM/KA/RERA/1251/308/PR/180319/001850,ASTER PARK/ COSMO SQUARE,GOLDENINFRA;
PR/KN/170831/001341,PR/KN/170831/001341,,Woods,Neelgund Developers  Builders Pvt. Ltd.;
PR/KN/170831/001674,PR/KN/170831/001674,PRM/KA/RERA/1251/310/PR/171201/001674,Uniworld 2,One World Ventures;
PR/KN/170831/001849,PR/KN/170831/001849,PRM/KA/RERA/1249/447/PR/171229/001849,HMV LAYOUT,HMV PROPERTIES PVT LTD;
PR/KN/170831/001755,PR/KN/170831/001755,PRM/KA/RERA/1251/308/PR/171214/001755,ARATT ROLLING WHITES - PLOTS,ARATT ROLLING WHITES;
PR/KN/170831/001768,PR/KN/170831/001768,PRM/KA/RERA/1273/318/PR/180120/001768,Mandavi Prince Palace,Dr Jerry Vincent Dias;
PR/KN/170831/001852,PR/KN/170831/001852,PRM/KA/RERA/1251/310/PR/180519/001743,Kommaghatta Phase 3,Bangal;ore Development Authority;
PR/KN/170831/001686,PR/KN/170831/001686,PRM/KA/RERA/1251/310/PR/171031/001686,PARIWAR PRAGATHI,PARIWAR HOUSING CORPORATION;
PR/KN/170831/001777,PR/KN/170831/001777,PRM/KA/RERA/1259/410/PR/180217/001777,HIREMALLIGAWAD,EXECUTIVE ENGINEER;
PR/KN/170831/001665,PR/KN/170831/001665,PRM/KA/RERA/1251/310/PR/180319/001665,SRI RAMAA NILAYA,SHREENIVAS SRIRAMALU;
PR/KN/170831/001846,PR/KN/170831/001846,PRM/KA/RERA/1251/308/PR/171230/001846,SHRIRAM SUMMITT,P.Ramamurthy;
PR/KN/170831/001564,PR/KN/170831/001564,PRM/KA/RERA/1259/410/PR/171031/001564,RAJKUNJ,SHRINIDHI INFRASTRUCTURES AND DEVELOPERS;
PR/KN/170831/001630,PR/KN/170831/001630,PRM/KA/RERA/1251/310/PR/180406/001473,Nakshtra Township Phase II,Allu Siva Rama Krishna Reddy;
PR/KN/170831/001770,PR/KN/170831/001770,PRM/KA/RERA/1267/374/PR/180131/001770,RAJA PRIME GARDEN,RAJA HOUSING AND CONSTRUCTION;
PR/KN/170831/001774,PR/KN/170831/001774,PRM/KA/RERA/1267/374/PR/180425/001546,NICE VISTAS,M/s. BLUE VALLEY PROPERTIES PRIVATE LIMITED;
PR/KN/170831/001827,PR/KN/170831/001827,PRM/KA/RERA/1273/318/PR/171215/001827,nissi vista,joyan lewis;
PR/KN/170831/001799,PR/KN/170831/001799,PRM/KA/RERA/1257/333/PR/171215/001799,Sapthagiri,Vijayalakshmi Infrastructure Developers;
PR/KN/170831/001783,PR/KN/170831/001783,PRM/KA/RERA/1251/310/PR/180120/001783,NIRANJAN TRIDHA,NIRANJAN DEVELOPERS;
PR/KN/170831/001835,PR/KN/170831/001835,PRM/KA/RERA/1257/334/PR/180329/001835,KUDUPU PLOT B,KARNATAKA HOUSING BOARD;
PR/KN/170831/001830,PR/KN/170831/001830,PRM/KA/RERA/1268/378/PR/171118/001830,COURTYARD,OXYGEN BUILD VENTURES PVT LTD.;
PR/KN/170831/001782,PR/KN/170831/001782,PRM/KA/RERA/1273/318/PR/171215/001782,VIVA MARINA,V S BUILDERS ;
PR/KN/170831/001812,PR/KN/170831/001812,PRM/KA/RERA/1251/308/PR/180319/001812,ASTER PARK / COSMO SQUARE,golden infra;
PR/KN/170831/001828,PR/KN/170831/001828,PRM/KA/RERA/1251/308/PR/180131/001828,SHRIRAM SUMMITT,P. Krishnaiah Chetty;
PR/KN/170831/001789,PR/KN/170831/001789,PRM/KA/RERA/1251/308/PR/180131/001789,SHRIRAM SUMMITT,P. Badarinath;
PR/KN/170831/001748,PR/KN/170831/001748,PRM/KA/RERA/1251/310/PR/171103/001748,VISTAAS,SONA HEIGHTS;
PR/KN/170831/001800,PR/KN/170831/001800,PRM/KA/RERA/1249/447/PR/171229/001800,Government and Semi Government Employees Layout,HMV PROPERTIES PVT LTD;
PR/KN/170831/001808,PR/KN/170831/001808,PRM/KA/RERA/1251/308/PR/180319/001808,VRR Golden Enclave Phase – I,H. N. Vijaya Raghava Reddy  Co.;
PR/KN/170831/001820,PR/KN/170831/001820,PRM/KA/RERA/1251/308/PR/180329/001820,VIVANSAA BAALSAM,VIVANSAA BAALSAM;
PR/KN/170831/001664,PR/KN/170831/001664,PRM/KA/RERA/1251/308/PR/171031/001664,Shriline Avanti,Shriline properties Pvt.Ltd ;
PR/KN/170831/001790,PR/KN/170831/001790,PRM/KA/RERA/1251/446/PR/180120/001790,SAHASRA GRAND,SAHASRA BUILDERS AND DEVELOPERS;
PR/KN/170831/001720,PR/KN/170831/001720,PRM/KA/RERA/1263/419/PR/180319/001720,Green Park,Karnataka Housing Board;
PR/KN/170831/001624,PR/KN/170831/001624,PRM/KA/RERA/1265/339/PR/171214/001624,SHIGRA PALMS,M/S SRISHIGRA BUILDERS DEVELOPERS;
PR/KN/170831/001330,PR/KN/170831/001330,,SHRIRAM SAMEEKSHA,KOLA VENKAT RAMA NAIDU;
PR/KN/170831/001816,PR/KN/170831/001816,PRM/KA/RERA/1257/333/PR/180406/001476,KUDUPU A,KARNATAKA HOUSING BOARD;
PR/KN/170831/001644,PR/KN/170831/001644,PRM/KA/RERA/1251/308/PR/171031/001644,Oxigen Phase 1,Excel Dwellings Oxigen Pvt Ltd;
PR/KN/170831/001792,PR/KN/170831/001792,PRM/KA/RERA/1251/310/PR/180227/001792,V2 SNEHA,HERITAGE PROPERTIES;
PR/KN/170831/001739,PR/KN/170831/001739,PRM/KA/RERA/1259/410/PR/180120/001739,SHANTINIKETAN HEIGHTS APARTMENTS,Mohammed Hussain Malagi;
PR/KN/170831/001691,PR/KN/170831/001691,PRM/KA/RERA/1249/447/PR/180313/001691,Spar Homes,Spar Homes;
PR/KN/170831/001743,PR/KN/170831/001743,PRM/KA/RERA/1251/310/PR/171031/001743,Celebrity Prime EcoFront,CELEBRITY PRIME DEVELOPERS;
PR/KN/170831/001340,PR/KN/170831/001340,,Serenity,Neelgund Developers  Builders Pvt. Ltd.;
PR/KN/170831/001661,PR/KN/170831/001661,PRM/KA/RERA/1259/410/PR/171103/001661,Marvel Artiza,Marvel Properties Pvt Ltd ;
PR/KN/170831/001750,PR/KN/170831/001750,PRM/KA/RERA/1251/308/PR/171201/001750,URBAN ECO SPACE,URBAN ECO SPACE;
PR/KN/170831/001762,PR/KN/170831/001762,PRM/KA/RERA/1257/334/PR/180329/001762,HIGH RISE APPARTMENT,MOHAMMED FAYAZUDDIN K;
PR/KN/170831/001752,PR/KN/170831/001752,PRM/KA/RERA/1251/310/PR/171201/001752,MAYAINDRADHANUSH,MAYA VENTURES PVT LTD;
PR/KN/170831/001697,PR/KN/170831/001697,PRM/KA/RERA/1251/310/PR/171031/001697,BALAJI ASHIRVAAD ELITE,SAVITRI ASHIRVAAD BUILDTECH LIMITED;
PR/KN/170831/001761,PR/KN/170831/001761,PRM/KA/RERA/1273/318/PR/171214/001761,Nissi Avenue,Macquin Monteiro;
PR/KN/170831/001763,PR/KN/170831/001763,PRM/KA/RERA/1257/334/PR/171031/001763,Hill point 3,J SANTOSH KUMAR;
PR/KN/170831/001338,PR/KN/170831/001338,,Eshan- 2 3,Neelgund Developers  Builders Pvt. Ltd.;
PR/KN/170831/001409,PR/KN/170831/001409,PRM/KA/RERA/1265/339/PR/171031/001409,ROYAL OAK WOODS,madhusudhan rao kadam;
PR/KN/170831/001634,PR/KN/170831/001634,PRM/KA/RERA/1268/378/PR/171031/001634,Hasiru,OXYGEN BUILD VENTURES PVT LTD.;
PR/KN/170831/001760,PR/KN/170831/001760,PRM/KA/RERA/1251/446/PR/180319/001760,Nakshatra Nestilo,Spad Classic Developers;
PR/KN/170831/001776,PR/KN/170831/001776,PRM/KA/RERA/1249/447/PR/181006/002023,Preeti Heights,Dr. Sunil Bhandurge;
PR/KN/170831/001756,PR/KN/170831/001756,PRM/KA/RERA/1249/447/PR/171201/001756,VAKRATUNDA RESIDENCY,VADIRAJ ASSOCIATES;
PR/KN/170831/001712,PR/KN/170831/001712,PRM/KA/RERA/1257/334/PR/171229/001712,Akshara Residency,Ganesh Shetty K Apoorva Associates;
PR/KN/170831/001744,PR/KN/170831/001744,PRM/KA/RERA/1257/333/PR/171031/001744,ACE DESTINY,ACE DEVELOPERS;
PR/KN/170831/001765,PR/KN/170831/001765,PRM/KA/RERA/1251/308/PR/171031/001765,ABHEE LOTUS,ABHEE Developers ;
PR/KN/170831/001718,PR/KN/170831/001718,PRM/KA/RERA/1251/446/PR/180120/001718,Adonai Glory,Adonai Shelters Pvt Ltd;
PR/KN/170831/001741,PR/KN/170831/001741,PRM/KA/RERA/1251/446/PR/180208/001741,ORACLE HEAVEN,VBC DEVELOPERS;
PR/KN/170831/001392,PR/KN/170831/001392,PRM/KA/RERA/1268/378/PR/171201/001392,VIAANA APARTMENTS,GRAVITY ONE LIVING SPACE PVT LTD;
PR/KN/170831/001726,PR/KN/170831/001726,PRM/KA/RERA/1257/334/PR/180319/001726,LONG FIELD,M.M BUILDERS AND DEVELOPERS;
PR/KN/170831/001736,PR/KN/170831/001736,PRM/KA/RERA/1251/310/PR/171031/001736,venkataramana venture venkatadri hills,VENKATARAMANA VENTURE PROPERTIES LLP;
